                 160                  64
                  63                  21                 1.0
                  63                  22                -1.0
                  63                  23                 1.0
                  63                  24                 1.0
                  63                  25                -1.0
                  63                  26                 1.0
                  63                  27                -1.0
                  63                  28                 1.0
                  63                  29                 1.0
                  63                  30                -1.0
                  63                  31                 1.0
                  63                  32                -1.0
                  63                  33                -1.0
                  63                  34                -1.0
                  63                  35                -1.0
                  63                  36                 1.0
                  63                  37                -1.0
                  63                  38                 1.0
                  63                  39                -1.0
                  63                  40                -1.0
                  63                  41                -1.0
                  63                  42                 1.0
                  63                  43                 1.0
                  63                  44                 1.0
                  63                  45                 1.0
                  63                  46                -1.0
                  63                  47                 1.0
                  63                  48                 1.0
                  63                  49                 1.0
                  63                  50                -1.0
                  63                  51                 1.0
                  63                  52                -1.0
                  63                  53                 1.0
                  63                  54                 1.0
                  63                  55                 1.0
                  63                  56                 1.0
                  63                  57                -1.0
                  63                  58                -1.0
                  63                  59                -1.0
                  63                  60                -1.0
                  63                  61                 1.0
                  63                  62                -1.0
                  63                  63                 1.0
                  64                   0                -1.0
                  64                   1                -1.0
                  64                   2                -1.0
                  64                   3                 1.0
                  64                   4                -1.0
                  64                   5                -1.0
                  64                   6                -1.0
                  64                   7                -1.0
                  64                   8                -1.0
                  64                   9                -1.0
                  64                  10                -1.0
                  64                  11                -1.0
                  64                  12                 1.0
                  64                  13                 1.0
                  64                  14                 1.0
                  64                  15                -1.0
                  64                  16                 1.0
                  64                  17                -1.0
                  64                  18                -1.0
                  64                  19                -1.0
                  64                  20                 1.0
                  64                  21                -1.0
                  64                  22                -1.0
                  64                  23                 1.0
                  64                  24                 1.0
                  64                  25                 1.0
                  64                  26                -1.0
                  64                  27                 1.0
                  64                  28                 1.0
                  64                  29                -1.0
                  64                  30                 1.0
                  64                  31                -1.0
                  64                  32                -1.0
                  64                  33                 1.0
                  64                  34                 1.0
                  64                  35                 1.0
                  64                  36                 1.0
                  64                  37                 1.0
                  64                  38                -1.0
                  64                  39                -1.0
                  64                  40                -1.0
                  64                  41                -1.0
                  64                  42                -1.0
                  64                  43                 1.0
                  64                  44                -1.0
                  64                  45                -1.0
                  64                  46                 1.0
                  64                  47                -1.0
                  64                  48                 1.0
                  64                  49                 1.0
                  64                  50                 1.0
                  64                  51                 1.0
                  64                  52                 1.0
                  64                  53                -1.0
                  64                  54                 1.0
                  64                  55                 1.0
                  64                  56                 1.0
                  64                  57                 1.0
                  64                  58                -1.0
                  64                  59                -1.0
                  64                  60                 1.0
                  64                  61                 1.0
                  64                  62                -1.0
                  64                  63                -1.0
                  65                   0                -1.0
                  65                   1                -1.0
                  65                   2                -1.0
                  65                   3                 1.0
                  65                   4                -1.0
                  65                   5                 1.0
                  65                   6                -1.0
                  65                   7                -1.0
                  65                   8                -1.0
                  65                   9                 1.0
                  65                  10                 1.0
                  65                  11                -1.0
                  65                  12                 1.0
                  65                  13                 1.0
                  65                  14                 1.0
                  65                  15                 1.0
                  65                  16                 1.0
                  65                  17                 1.0
                  65                  18                 1.0
                  65                  19                 1.0
                  65                  20                 1.0
                  65                  21                -1.0
                  65                  22                -1.0
                  65                  23                 1.0
                  65                  24                -1.0
                  65                  25                 1.0
                  65                  26                -1.0
                  65                  27                -1.0
                  65                  28                -1.0
                  65                  29                 1.0
                  65                  30                 1.0
                  65                  31                 1.0
                  65                  32                -1.0
                  65                  33                -1.0
                  65                  34                 1.0
                  65                  35                 1.0
                  65                  36                 1.0
                  65                  37                 1.0
                  65                  38                 1.0
                  65                  39                 1.0
                  65                  40                 1.0
                  65                  41                 1.0
                  65                  42                -1.0
                  65                  43                 1.0
                  65                  44                 1.0
                  65                  45                -1.0
                  65                  46                 1.0
                  65                  47                 1.0
                  65                  48                 1.0
                  65                  49                 1.0
                  65                  50                -1.0
                  65                  51                 1.0
                  65                  52                 1.0
                  65                  53                 1.0
                  65                  54                 1.0
                  65                  55                 1.0
                  65                  56                 1.0
                  65                  57                -1.0
                  65                  58                -1.0
                  65                  59                -1.0
                  65                  60                 1.0
                  65                  61                 1.0
                  65                  62                 1.0
                  65                  63                 1.0
                  66                   0                -1.0
                  66                   1                -1.0
                  66                   2                -1.0
                  66                   3                -1.0
                  66                   4                -1.0
                  66                   5                -1.0
                  66                   6                 1.0
                  66                   7                 1.0
                  66                   8                -1.0
                  66                   9                 1.0
                  66                  10                -1.0
                  66                  11                 1.0
                  66                  12                -1.0
                  66                  13                 1.0
                  66                  14                 1.0
                  66                  15                -1.0
                  66                  16                 1.0
                  66                  17                -1.0
                  66                  18                -1.0
                  66                  19                 1.0
                  66                  20                -1.0
                  66                  21                 1.0
                  66                  22                -1.0
                  66                  23                 1.0
                  66                  24                -1.0
                  66                  25                 1.0
                  66                  26                -1.0
                  66                  27                -1.0
                  66                  28                -1.0
                  66                  29                 1.0
                  66                  30                -1.0
                  66                  31                -1.0
                  66                  32                 1.0
                  66                  33                 1.0
                  66                  34                -1.0
                  66                  35                -1.0
                  66                  36                 1.0
                  66                  37                 1.0
                  66                  38                 1.0
                  66                  39                -1.0
                  66                  40                -1.0
                  66                  41                 1.0
                  66                  42                -1.0
                  66                  43                 1.0
                  66                  44                 1.0
                  66                  45                 1.0
                  66                  46                -1.0
                  66                  47                 1.0
                  66                  48                 1.0
                  66                  49                -1.0
                  66                  50                -1.0
                  66                  51                 1.0
                  66                  52                 1.0
                  66                  53                -1.0
                  66                  54                 1.0
                  66                  55                 1.0
                  66                  56                -1.0
                  66                  57                -1.0
                  66                  58                -1.0
                  66                  59                -1.0
                  66                  60                -1.0
                  66                  61                 1.0
                  66                  62                -1.0
                  66                  63                -1.0
                  67                   0                -1.0
                  67                   1                -1.0
                  67                   2                -1.0
                  67                   3                -1.0
                  67                   4                -1.0
                  67                   5                 1.0
                  67                   6                 1.0
                  67                   7                 1.0
                  67                   8                 1.0
                  67                   9                 1.0
                  67                  10                -1.0
                  67                  11                -1.0
                  67                  12                 1.0
                  67                  13                 1.0
                  67                  14                -1.0
                  67                  15                 1.0
                  67                  16                 1.0
                  67                  17                 1.0
                  67                  18                -1.0
                  67                  19                 1.0
                  67                  20                -1.0
                  67                  21                 1.0
                  67                  22                -1.0
                  67                  23                 1.0
                  67                  24                -1.0
                  67                  25                 1.0
                  67                  26                -1.0
                  67                  27                 1.0
                  67                  28                 1.0
                  67                  29                -1.0
                  67                  30                -1.0
                  67                  31                 1.0
                  67                  32                 1.0
                  67                  33                -1.0
                  67                  34                 1.0
                  67                  35                -1.0
                  67                  36                -1.0
                  67                  37                 1.0
                  67                  38                -1.0
                  67                  39                -1.0
                  67                  40                -1.0
                  67                  41                 1.0
                  67                  42                -1.0
                  67                  43                 1.0
                  67                  44                -1.0
                  67                  45                 1.0
                  67                  46                 1.0
                  67                  47                 1.0
                  67                  48                 1.0
                  67                  49                 1.0
                  67                  50                 1.0
                  67                  51                -1.0
                  67                  52                 1.0
                  67                  53                 1.0
                  67                  54                 1.0
                  67                  55                 1.0
                  67                  56                 1.0
                  67                  57                -1.0
                  67                  58                 1.0
                  67                  59                -1.0
                  67                  60                -1.0
                  67                  61                 1.0
                  67                  62                 1.0
                  67                  63                 1.0
                  68                   0                -1.0
                  68                   1                 1.0
                  68                   2                 1.0
                  68                   3                -1.0
                  68                   4                -1.0
                  68                   5                -1.0
                  68                   6                 1.0
                  68                   7                -1.0
                  68                   8                -1.0
                  68                   9                 1.0
                  68                  10                -1.0
                  68                  11                 1.0
                  68                  12                 1.0
                  68                  13                 1.0
                  68                  14                -1.0
                  68                  15                -1.0
                  68                  16                -1.0
                  68                  17                -1.0
                  68                  18                 1.0
                  68                  19                -1.0
                  68                  20                -1.0
                  68                  21                 1.0
                  68                  22                 1.0
                  68                  23                 1.0
                  68                  24                 1.0
                  68                  25                 1.0
                  68                  26                -1.0
                  68                  27                -1.0
                  68                  28                 1.0
                  68                  29                -1.0
                  68                  30                 1.0
                  68                  31                -1.0
                  68                  32                 1.0
                  68                  33                 1.0
                  68                  34                 1.0
                  68                  35                -1.0
                  68                  36                 1.0
                  68                  37                -1.0
                  68                  38                -1.0
                  68                  39                -1.0
                  68                  40                -1.0
                  68                  41                 1.0
                  68                  42                -1.0
                  68                  43                -1.0
                  68                  44                 1.0
                  68                  45                 1.0
                  68                  46                -1.0
                  68                  47                -1.0
                  68                  48                 1.0
                  68                  49                 1.0
                  68                  50                 1.0
                  68                  51                 1.0
                  68                  52                -1.0
                  68                  53                 1.0
                  68                  54                 1.0
                  68                  55                 1.0
                  68                  56                 1.0
                  68                  57                -1.0
                  68                  58                -1.0
                  68                  59                -1.0
                  68                  60                -1.0
                  68                  61                -1.0
                  68                  62                 1.0
                  68                  63                -1.0
                  69                   0                -1.0
                  69                   1                 1.0
                  69                   2                 1.0
                  69                   3                 1.0
                  69                   4                -1.0
                  69                   5                 1.0
                  69                   6                 1.0
                  69                   7                -1.0
                  69                   8                 1.0
                  69                   9                 1.0
                  69                  10                -1.0
                  69                  11                 1.0
                  69                  12                -1.0
                  69                  13                 1.0
                  69                  14                 1.0
                  69                  15                -1.0
                  69                  16                 1.0
                  69                  17                -1.0
                  69                  18                -1.0
                  69                  19                 1.0
                  69                  20                -1.0
                  69                  21                -1.0
                  69                  22                -1.0
                  69                  23                 1.0
                  69                  24                 1.0
                  69                  25                -1.0
                  69                  26                 1.0
                  69                  27                -1.0
                  69                  28                -1.0
                  69                  29                -1.0
                  69                  30                -1.0
                  69                  31                 1.0
                  69                  32                -1.0
                  69                  33                -1.0
                  69                  34                -1.0
                  69                  35                -1.0
                  69                  36                 1.0
                  69                  37                -1.0
                  69                  38                 1.0
                  69                  39                 1.0
                  69                  40                 1.0
                  69                  41                 1.0
                  69                  42                -1.0
                  69                  43                -1.0
                  69                  44                 1.0
                  69                  45                -1.0
                  69                  46                 1.0
                  69                  47                 1.0
                  69                  48                 1.0
                  69                  49                -1.0
                  69                  50                -1.0
                  69                  51                -1.0
                  69                  52                -1.0
                  69                  53                 1.0
                  69                  54                 1.0
                  69                  55                -1.0
                  69                  56                -1.0
                  69                  57                -1.0
                  69                  58                -1.0
                  69                  59                 1.0
                  69                  60                -1.0
                  69                  61                -1.0
                  69                  62                -1.0
                  69                  63                 1.0
                  70                   0                -1.0
                  70                   1                -1.0
                  70                   2                -1.0
                  70                   3                 1.0
                  70                   4                -1.0
                  70                   5                 1.0
                  70                   6                -1.0
                  70                   7                 1.0
                  70                   8                -1.0
                  70                   9                 1.0
                  70                  10                 1.0
                  70                  11                 1.0
                  70                  12                -1.0
                  70                  13                 1.0
                  70                  14                -1.0
                  70                  15                -1.0
                  70                  16                 1.0
                  70                  17                 1.0
                  70                  18                 1.0
                  70                  19                 1.0
                  70                  20                -1.0
                  70                  21                 1.0
                  70                  22                -1.0
                  70                  23                -1.0
                  70                  24                -1.0
                  70                  25                 1.0
                  70                  26                -1.0
                  70                  27                -1.0
                  70                  28                -1.0
                  70                  29                -1.0
                  70                  30                -1.0
                  70                  31                 1.0
                  70                  32                 1.0
                  70                  33                 1.0
                  70                  34                 1.0
                  70                  35                -1.0
                  70                  36                 1.0
                  70                  37                -1.0
                  70                  38                -1.0
                  70                  39                -1.0
                  70                  40                 1.0
                  70                  41                 1.0
                  70                  42                 1.0
                  70                  43                 1.0
                  70                  44                 1.0
                  70                  45                -1.0
                  70                  46                 1.0
                  70                  47                 1.0
                  70                  48                 1.0
                  70                  49                 1.0
                  70                  50                 1.0
                  70                  51                -1.0
                  70                  52                 1.0
                  70                  53                 1.0
                  70                  54                -1.0
                  70                  55                 1.0
                  70                  56                 1.0
                  70                  57                 1.0
                  70                  58                -1.0
                  70                  59                -1.0
                  70                  60                -1.0
                  70                  61                 1.0
                  70                  62                -1.0
                  70                  63                -1.0
                  71                   0                -1.0
                  71                   1                 1.0
                  71                   2                 1.0
                  71                   3                -1.0
                  71                   4                 1.0
                  71                   5                -1.0
                  71                   6                 1.0
                  71                   7                 1.0
                  71                   8                -1.0
                  71                   9                -1.0
                  71                  10                -1.0
                  71                  11                -1.0
                  71                  12                -1.0
                  71                  13                 1.0
                  71                  14                -1.0
                  71                  15                 1.0
                  71                  16                 1.0
                  71                  17                -1.0
                  71                  18                 1.0
                  71                  19                 1.0
                  71                  20                 1.0
                  71                  21                 1.0
                  71                  22                 1.0
                  71                  23                 1.0
                  71                  24                -1.0
                  71                  25                 1.0
                  71                  26                -1.0
                  71                  27                -1.0
                  71                  28                 1.0
                  71                  29                 1.0
                  71                  30                -1.0
                  71                  31                 1.0
                  71                  32                -1.0
                  71                  33                -1.0
                  71                  34                 1.0
                  71                  35                -1.0
                  71                  36                -1.0
                  71                  37                -1.0
                  71                  38                -1.0
                  71                  39                 1.0
                  71                  40                 1.0
                  71                  41                -1.0
                  71                  42                -1.0
                  71                  43                 1.0
                  71                  44                 1.0
                  71                  45                -1.0
                  71                  46                 1.0
                  71                  47                -1.0
                  71                  48                 1.0
                  71                  49                -1.0
                  71                  50                -1.0
                  71                  51                -1.0
                  71                  52                 1.0
                  71                  53                -1.0
                  71                  54                 1.0
                  71                  55                -1.0
                  71                  56                -1.0
                  71                  57                 1.0
                  71                  58                -1.0
                  71                  59                 1.0
                  71                  60                -1.0
                  71                  61                 1.0
                  71                  62                 1.0
                  71                  63                -1.0
                  72                   0                -1.0
                  72                   1                 1.0
                  72                   2                 1.0
                  72                   3                -1.0
                  72                   4                -1.0
                  72                   5                -1.0
                  72                   6                 1.0
                  72                   7                -1.0
                  72                   8                -1.0
                  72                   9                 1.0
                  72                  10                 1.0
                  72                  11                -1.0
                  72                  12                -1.0
                  72                  13                 1.0
                  72                  14                 1.0
                  72                  15                -1.0
                  72                  16                 1.0
                  72                  17                 1.0
                  72                  18                 1.0
                  72                  19                 1.0
                  72                  20                -1.0
                  72                  21                -1.0
                  72                  22                -1.0
                  72                  23                -1.0
                  72                  24                -1.0
                  72                  25                 1.0
                  72                  26                 1.0
                  72                  27                -1.0
                  72                  28                -1.0
                  72                  29                 1.0
                  72                  30                 1.0
                  72                  31                 1.0
                  72                  32                -1.0
                  72                  33                 1.0
                  72                  34                 1.0
                  72                  35                -1.0
                  72                  36                -1.0
                  72                  37                -1.0
                  72                  38                 1.0
                  72                  39                -1.0
                  72                  40                -1.0
                  72                  41                 1.0
                  72                  42                -1.0
                  72                  43                -1.0
                  72                  44                 1.0
                  72                  45                -1.0
                  72                  46                 1.0
                  72                  47                 1.0
                  72                  48                 1.0
                  72                  49                -1.0
                  72                  50                 1.0
                  72                  51                 1.0
                  72                  52                 1.0
                  72                  53                 1.0
                  72                  54                 1.0
                  72                  55                 1.0
                  72                  56                 1.0
                  72                  57                -1.0
                  72                  58                 1.0
                  72                  59                -1.0
                  72                  60                -1.0
                  72                  61                -1.0
                  72                  62                -1.0
                  72                  63                 1.0
                  73                   0                -1.0
                  73                   1                 1.0
                  73                   2                 1.0
                  73                   3                -1.0
                  73                   4                -1.0
                  73                   5                -1.0
                  73                   6                -1.0
                  73                   7                 1.0
                  73                   8                 1.0
                  73                   9                -1.0
                  73                  10                 1.0
                  73                  11                -1.0
                  73                  12                -1.0
                  73                  13                -1.0
                  73                  14                 1.0
                  73                  15                -1.0
                  73                  16                 1.0
                  73                  17                 1.0
                  73                  18                -1.0
                  73                  19                -1.0
                  73                  20                -1.0
                  73                  21                 1.0
                  73                  22                 1.0
                  73                  23                -1.0
                  73                  24                 1.0
                  73                  25                 1.0
                  73                  26                -1.0
                  73                  27                 1.0
                  73                  28                -1.0
                  73                  29                 1.0
                  73                  30                -1.0
                  73                  31                 1.0
                  73                  32                -1.0
                  73                  33                 1.0
                  73                  34                 1.0
                  73                  35                -1.0
                  73                  36                -1.0
                  73                  37                -1.0
                  73                  38                 1.0
                  73                  39                -1.0
                  73                  40                -1.0
                  73                  41                 1.0
                  73                  42                -1.0
                  73                  43                -1.0
                  73                  44                 1.0
                  73                  45                 1.0
                  73                  46                -1.0
                  73                  47                -1.0
                  73                  48                 1.0
                  73                  49                -1.0
                  73                  50                -1.0
                  73                  51                 1.0
                  73                  52                 1.0
                  73                  53                 1.0
                  73                  54                 1.0
                  73                  55                -1.0
                  73                  56                -1.0
                  73                  57                 1.0
                  73                  58                 1.0
                  73                  59                 1.0
                  73                  60                -1.0
                  73                  61                 1.0
                  73                  62                -1.0
                  73                  63                -1.0
                  74                   0                 1.0
                  74                   1                 1.0
                  74                   2                 1.0
                  74                   3                -1.0
                  74                   4                -1.0
                  74                   5                -1.0
                  74                   6                 1.0
                  74                   7                -1.0
                  74                   8                -1.0
                  74                   9                -1.0
                  74                  10                -1.0
                  74                  11                 1.0
                  74                  12                 1.0
                  74                  13                 1.0
                  74                  14                 1.0
                  74                  15                -1.0
                  74                  16                -1.0
                  74                  17                 1.0
                  74                  18                -1.0
                  74                  19                 1.0
                  74                  20                 1.0
                  74                  21                -1.0
                  74                  22                -1.0
                  74                  23                 1.0
                  74                  24                -1.0
                  74                  25                 1.0
                  74                  26                -1.0
                  74                  27                -1.0
                  74                  28                -1.0
                  74                  29                 1.0
                  74                  30                 1.0
                  74                  31                -1.0
                  74                  32                 1.0
                  74                  33                -1.0
                  74                  34                 1.0
                  74                  35                -1.0
                  74                  36                -1.0
                  74                  37                -1.0
                  74                  38                -1.0
                  74                  39                 1.0
                  74                  40                -1.0
                  74                  41                -1.0
                  74                  42                 1.0
                  74                  43                 1.0
                  74                  44                 1.0
                  74                  45                -1.0
                  74                  46                 1.0
                  74                  47                -1.0
                  74                  48                 1.0
                  74                  49                -1.0
                  74                  50                -1.0
                  74                  51                -1.0
                  74                  52                 1.0
                  74                  53                 1.0
                  74                  54                -1.0
